AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS
3827800,3799600,67637100,13562800,2476000,15741700,10260600,3644000,3549800,2234000,2528705,20326400,10448400,13304000,9445400,2574300,1567300,15798914,23213300,5577900,9993900,901300,2199600,8103900,14922800,5091500,4579800,6922500,7475600
3384600,2266800,59278900,10820400,2348500,14529300,9141800,2809700,3380100,2225400,2915097,18483600,6806000,11328500,10498600,3172000,1877400,11830453,19406700,5226100,8254100,976000,2232900,5543900,13681100,9081100,4175200,7766000,7851700
2454800,2010600,76229200,10402000,1923200,17593100,8809300,3003900,2652500,2321300,4320608,21831300,5808800,17364300,13354400,3249400,1902100,15974400,25307700,5027400,11249800,812500,2281200,5109000,14212500,6382400,4600300,6124800,5583900
3239300,1875700,75169300,8799000,1837900,11676700,6699300,2514100,2638700,1300000,3261323,21493800,6510300,18935100,8510800,1615200,1868600,12728500,25281100,5217100,6894400,960000,2990900,6177600,11868100,5085700,3126100,4545300,6343400
2516400,2153800,71057600,10606000,2330700,14899800,6748600,2188700,3974800,2032400,3621984,17364400,5362800,14010800,7267200,1877000,1531100,16794400,23079200,3765000,8418000,980500,3353800,3510800,11144100,5421300,3026000,5543600,5178100
2486300,1638000,74403800,15113900,2212300,15329700,10559500,2452600,2913500,1720600,5313785,33254500,7746800,10968300,10370700,2106200,1701400,13657700,22455000,4915200,6911500,988300,3051300,5827300,15858400,4170600,3800300,6706900,5356200
2700100,3047700,56877900,10693200,2919600,14860900,10146900,2025900,3603700,1973400,5547252,13904800,5552600,9838800,12377400,1982200,1707600,12258700,17937600,6448100,6200700,1099900,1925700,3350900,14705100,4659000,5257100,5695100,5082400
3024500,2655900,71186400,14519200,6281800,22183500,13526200,3900800,3286300,2223600,4977391,26738100,6463100,12444400,12119400,2534000,1953100,17236700,24563600,6584100,6515500,900500,4033600,4659500,12013600,4452500,6638000,5459500,5253000
1630100,2002300,53522400,9934200,8734900,17134000,7731700,2117300,2785100,1998600,3596462,18119700,7389900,11825800,13683800,2654300,1696300,13928400,18999700,5414500,10641400,933700,3094300,4624200,12929000,5378300,3945300,8410800,5476300
2125700,2083200,96906500,9344400,7213300,15131400,9051900,2560500,3393500,2586100,3498661,21784500,4931300,9710800,19917900,1836800,1745900,7841400,19150500,5743600,6302000,880600,2674900,6764700,11907600,5805800,3554800,5046900,10170000
3726100,2508800,62746300,10630900,5055900,12542600,10540200,2302900,5270600,2063000,2628912,20806500,5062900,11154200,24485500,1948300,1709900,14185700,18038900,5168100,5543400,864500,2845800,5135300,12602700,7093800,3395500,6442400,7895000
3281300,3185600,91815000,10529200,4156900,15477900,9283300,3264200,4492500,3052300,4057329,21879700,6988500,15211700,25321200,2951700,2219700,17576900,27220000,7915500,8936400,1156200,3330800,5099300,15678400,8905400,4262800,9598300,8336000
4194400,2142800,96721700,10774400,7995300,18288400,14337800,4146300,4481100,2425400,4568300,21498800,5874700,10658400,29722400,1895600,2584900,14233200,27565500,8568100,7875600,1108900,3532000,5170200,14761100,6876700,4669500,6447300,8906000
6900200,5560400,108953300,11965000,7156400,35758300,22284500,6290100,8792700,5426300,9577699,55118300,12993000,31445600,43595700,4408200,5054600,19351900,37202200,9784800,13997600,3109200,5521400,7822200,38210500,8840000,10540300,14937600,12357500
3681400,2149000,79663300,15301800,5633900,17682200,13591500,2717300,3774200,2872400,4482633,19254600,6592300,14404300,18664800,2193000,2528400,10880800,26696100,6288500,8014800,931100,3839300,5895100,13628200,7298400,5131800,6925000,9196900
2697600,1780400,74783600,10042500,3776400,16451200,10230100,1870800,4418400,2110900,2549102,18682800,5627800,13072800,14251200,1758300,1772600,10957500,24694100,6043800,6550900,727500,3964600,4457200,13866600,8858400,3383400,6369000,8097100
2327600,1654300,60214200,9874700,3283400,14749800,7792800,1713100,2564500,2234200,3349920,20287900,4493400,12339200,12733300,1701500,2976500,9539100,19518700,4566000,5796000,649600,2942100,4482400,16524500,6814700,3489600,6463500,9174200
2417100,1943000,68711000,13755600,6827600,13974300,8724600,2716600,2649200,3364300,3775746,21209700,4549200,11488400,13733200,1839800,2191800,8601900,21446900,11420500,6056700,1026900,3309100,4987300,15386200,4611500,3876900,7814700,7549400
9186000,4309900,70783700,9625800,11274200,16682700,8102300,2782400,11733500,5219100,3759533,21101200,10963800,18880300,15484900,3000100,6175500,50285200,25611100,46285400,24504900,1239700,16928900,15409300,14540300,7825200,4094500,9546900,7431800
3433400,1680700,62111300,18152000,3172000,14008700,11348400,1833400,2635400,2360300,4067789,22480900,5604000,10556900,14125800,2901700,2100500,8796200,19590000,13133300,6065400,873300,3193300,4274900,13754900,9301700,3869200,5183000,9881400
2785900,1337200,64556100,16743900,3443400,10926100,7225500,2365900,3150100,3001900,2540211,26360000,3749500,12300900,14528700,1932100,1858000,7696600,19937800,10279900,5792300,701400,2458800,3871900,15313000,11897700,4223600,11987500,13498300
2331800,2325100,63261400,12089100,3249500,15826400,7927500,2238400,3061500,2866300,3394375,29891600,6151700,14614200,12531000,2450700,2592000,13811900,21656500,10281800,5776600,996900,2875600,4168800,14559700,7797100,4398600,15170400,7481900
2685900,2091600,52485800,9516200,2426300,15074800,10873200,2571000,2578000,1630200,2809661,24871600,6320200,13214700,10479400,2210500,1857900,9212000,16725300,9011500,5922300,855900,2678100,3899600,11672200,5329600,23966400,8782900,5887100
2028700,1943600,78852600,15706600,2433600,15066000,7107700,1598900,2201600,1542700,17584515,17219400,9059900,10604600,11424000,1851500,1612900,7668000,26458000,6396700,5572000,662000,1982400,4056200,11387100,4383700,15863200,8760200,11099300
4688100,2792300,108181800,11045800,4348100,19394500,10162800,2162900,3109500,1935600,8466010,26186600,6098500,15278200,15083400,1762700,2546400,6720500,31565600,6671000,6534400,1006500,2615300,5590200,13815900,8048700,8862900,6093100,11557900
3998900,2381700,104911600,11497000,2707700,14411600,8245000,2012800,2939900,1563200,4246446,14857400,6293500,14377700,12271800,2069400,1695000,8275100,23260000,5408300,5532700,801000,2270400,5101400,14393300,4366100,7378000,8535800,6757300
4628400,1994300,105575500,17964300,3723800,15691800,8695500,2940500,3663000,2404700,5739820,19162000,5755500,11943900,17834600,1932600,2167100,8400400,24618600,6081600,7585200,1346500,2032300,5159600,18384000,6388000,7926700,7089000,6960100
3175200,1609900,99890800,12385400,3163800,14673400,8567900,2641800,2587400,2161800,4083689,18708000,6120900,10847000,13694500,2560500,2446100,6006500,23916700,5002300,5948700,988200,2078900,4213500,13757000,5615900,7642100,5061800,7873300
3154100,2149400,76299700,9071500,2509000,14000600,9898600,4135900,2521800,2066300,3496360,15392800,7840500,15107600,19940400,2158600,2164000,11087900,18931700,4992200,6807300,1076400,2802600,5604500,13451500,7010700,7943100,6505000,21835500
2675000,1618200,100827100,21029500,2373300,9927400,6738000,6466800,3213800,1417300,3309858,15716000,4691200,15170800,22671700,1884600,1688300,6465800,26120100,5747700,5603800,1066400,2948900,6699800,12511900,8079200,6540300,6315900,12534600
3123100,2185200,127050800,12137000,3185200,17113700,9216600,3295700,3381600,2631800,4606061,16263600,6162900,22002700,14622800,1993200,2457700,7163200,23113700,4928000,5903600,1436600,3538700,6375700,14821700,8693400,7219100,6270700,8787300
3448200,2106700,106820300,12228600,2737500,14952400,9665700,2183900,2603900,5546800,3807126,18917000,6656900,15068200,11539300,2165800,2138700,7041300,22604200,6432500,7357100,1358700,3546500,7912600,12813900,10135100,6194700,5991600,7867000
4359800,3141400,93251400,12413400,4368800,14144900,12199100,2583300,3623700,3592800,4298328,25263800,5834900,14860500,14002700,1680900,2474100,7638200,26186800,6603700,9346300,1387700,2625400,7288100,11637900,8674500,5410600,6031800,8348800
6739800,2529900,121434600,24123600,5391100,19925300,17385500,4394600,3752600,6107100,8977086,27007700,8219700,19527000,22172900,3774900,3146300,9830600,32935600,7377100,9544100,1947800,3611300,8843000,21958500,11474600,7601200,9127700,14651800
4243700,3035200,96350000,17027300,3934300,17250200,12114600,2937900,4251700,28237100,14237838,19867000,9902800,16257900,15385200,3275600,2783300,11627600,26259700,4629200,8136300,2367600,3186700,8487000,20258900,7072300,6194300,6340100,8372400
3384500,1901900,74993500,11437600,3407300,14068600,11478100,2398800,2832600,4554700,5024984,18497200,7585200,20918200,12356700,2146600,1999100,7429300,24364300,5393100,6954700,1307600,1863700,15323100,25264100,11241400,8544400,6197300,6302200
3335900,1379800,77338200,9768900,1931500,15729800,7694300,1887100,2208100,3680200,3466653,36691000,5281900,13402700,9913300,2538300,1700500,8708900,23384100,4851500,6013800,1540600,1421900,7868700,16231400,10293600,3519000,4337800,5713700
6326600,1747300,71447400,9379500,2302600,13042500,7570800,1706900,2786400,3908400,4680013,67742300,5014900,12144000,9666100,3996400,1570700,6560800,22768100,4217700,7906000,1181400,1611700,5877300,14894300,6766000,3742600,5315800,5126300
3115900,1518500,72434100,8933200,2157600,10097400,10227500,1559100,2752000,2776700,4441630,32881200,4484900,8681100,8208000,2638400,2409200,5071800,23176100,3858800,5925800,1320200,2232600,3960700,15330500,4879000,4056600,6172400,5641000
7922600,2166400,104818600,8784200,2472000,14738700,8332100,1791800,2910300,2167100,3281302,39878000,7089300,12794400,11218700,3135200,2999900,8136000,33604100,4359000,7075400,861300,2630600,6352500,15225800,7038300,5121300,5131900,6684100
7961700,1649100,118931200,19330500,3246900,18835700,8546100,1668900,2376200,1713900,2660815,28478800,5750700,9858000,9217300,4948500,2139100,11037900,33566900,4093600,8520000,1427800,2446600,4100200,14595900,9036500,3333800,4690500,5926900
3186900,1498900,56699500,8667900,3419700,10680200,8681300,1296600,2172400,1501900,2793761,16886600,4214100,9599100,9063500,2572300,2120200,11583000,18168300,3605600,5430500,1221700,1597300,3271100,12841900,7495300,3084600,3687700,6209100
3441900,2284100,70440600,9940100,5834900,13438800,12295300,1474900,2381200,2237300,3698238,16465700,5346400,11727000,9805200,2336800,1910300,13004500,20944800,5364400,14394300,984100,1864200,3748400,13856900,5804700,9695000,5444100,6813400
2895700,1849400,62880000,8889100,3977100,12468800,8911800,2383200,2016400,2025300,3064257,18098100,3721500,9778000,10203200,2693900,1332500,9083400,16267400,5532500,7009500,898600,1806500,3525700,13833400,9989500,4118400,6652800,5847200
3642000,2320400,64786600,7326400,3580500,17357400,8437300,1494600,2405900,1783000,4272596,16375900,6033000,8825500,10394800,3300000,2208200,9952400,17879000,5718100,8455700,890000,2496500,3077900,12573100,9839000,4153700,6305100,9931300
3544400,6952800,56368300,9756300,2948700,11662400,10389800,1460500,1783700,2324000,2960285,17612700,4793100,11888400,10155000,2240600,2057000,10893400,16191300,4646200,6628000,863500,1995400,4121600,16446100,8171800,5784000,5100500,5665800
2535400,3294100,46397700,8362600,2685800,10785200,7986100,1583800,2284000,1467200,2884240,15310000,4291000,9806800,9151500,2230500,1575200,8701600,13900200,3824000,5363300,716800,3598600,5235200,12776600,5337500,4940700,9001800,8864200
2828700,2363800,54126800,6061900,2677100,18386100,6475600,3655800,2656600,1327400,4002833,19256000,4581100,10409300,13328800,1558600,1116200,8670700,16589300,4088700,6030100,634100,1944000,4045400,12660300,4509700,5731400,6421200,5505200
2560200,2250300,48908700,8358600,2747200,8707200,9243100,3319100,1995300,1369800,5129689,14670100,3950200,8859900,9516900,2093100,1193300,7867000,16117600,3612800,4743800,680000,1509800,3312200,13452400,5226900,4226100,5270600,5339000
3389500,2860200,69023100,9603500,4193600,10441900,9762600,3152300,1868100,2388800,5543695,16215700,3678300,10906900,8667000,2027500,1598400,11243100,18616600,3747100,5253500,852000,1441800,4430600,11756900,7185700,4977400,12754000,5185000
3843400,2104900,48493500,9664000,7794100,12604500,7079800,3000500,3258600,2098500,4455960,18590800,4221300,8370700,9156500,1969100,2217400,6952200,13955900,4078300,4205000,757700,1542600,3999200,11727300,7375700,7754200,13818600,5359900
3372800,1798600,72282600,6810000,4444500,11209700,7377600,2312800,2554200,1917200,2184780,15070100,4300400,6169200,8844200,1490800,1231800,6077100,14561300,3997100,4956100,722800,1939900,4467400,10744800,9867000,3631100,6089700,11081300
4157700,1797300,59375000,6390300,2049400,10841700,6572600,1980000,2217000,1404700,1997965,15281100,5882100,7714200,8980900,1699700,1910700,6810400,18249000,2966200,4888800,594400,1537800,5986400,8384600,5445400,3776200,5327100,32504600
3845400,2434500,103296000,7622000,3132500,14407400,9476600,1590700,3496300,1794500,2913319,17690300,4782800,7972000,8755800,2175300,1607000,9368400,22507600,3530200,6040800,980300,2377500,4047500,12964200,7575900,4639100,15930500,8746700
7631600,2666500,92229700,13124000,4022800,11987500,10937500,2077400,9322800,2679100,3215195,22014900,6041900,10346400,9347200,1652000,2287900,10311600,20075300,3602900,7577000,875600,2258000,3472600,11847600,6850500,3846100,16983400,8534500
3563700,2988100,86326000,9000900,2947700,17111700,12893600,2187800,4880600,2555300,3672192,15061700,7134100,13873700,8065500,2215500,2116100,7459100,21813000,5487400,7162000,1290700,3037000,8306700,15093500,4996500,5022500,9403900,7063500
4256400,2669000,86960300,11404400,4788100,39881600,17423400,2241500,2974700,1945100,4351465,22999400,5615000,9223700,9517700,1455400,2312800,8865400,29850500,7336300,5787200,1105000,3204500,6600800,12679900,5761300,5501600,7543500,8478600
3075000,2811600,60549600,9335700,2765500,21876500,9707600,1612100,2929900,2081000,2780059,25728300,5428700,10543600,6974100,1989700,2397400,6284200,40817600,4039100,5273800,978500,2401900,5510700,10645100,5522200,3285600,6466800,6239600
2006300,1932600,60131800,10392100,2827400,16225400,10277800,1857600,2792700,2143300,3179422,23976300,6461700,8912800,7934600,2086900,1974300,6492600,22830200,3796500,4522200,622700,2375900,7603900,11963700,6342000,3480800,5388700,7395900
2377600,1790400,48606400,8942600,2485900,17658300,8924900,1958400,2359500,1265400,2474418,20348800,5734800,12067200,7670900,1687700,1392400,8698100,18175800,3133100,4560400,791300,1619300,6685200,15478400,5081800,3803800,6276300,5886900
3579900,2173200,58991300,6528900,2599800,18069600,9342300,1845300,2586900,1804200,2105389,15048400,5700300,11270700,11335000,1668000,1612600,7045800,20006100,3003800,3861500,1034600,1939000,9701000,14666300,5277100,4013800,7307100,4842100
3164700,2844500,48597200,8341400,2513900,13729400,8124800,2076500,2952300,1303100,2613640,19570000,5031600,10331500,11027500,2008000,1457300,6640400,17666100,4069600,4749400,734100,1385400,18987000,15256200,5889100,3847200,7822300,4563000
3002300,2660900,55802400,7684900,2511400,14795200,10281200,2174500,2985400,1663600,2572637,16525000,7046100,8844100,8780200,1784000,2146500,6010000,22605700,3012400,4741200,608000,1621600,7992500,13213800,6369000,3355000,7696200,8697000
2582100,1881800,90956700,7587800,1922100,11798600,8127200,2089400,2926900,1318300,2087293,14581300,3252700,10034700,7937600,2245600,1263900,7339700,16348100,3537100,3845800,460700,1284200,5730000,11621200,6448000,2461700,5480200,6421300
3536300,2904700,86453100,6764500,2857900,19873900,15676900,1958100,4183100,1956300,4429915,22350100,7106800,14185700,12340800,2938100,2813900,10949500,26285300,7545600,9642400,1568700,4249100,5901500,18405600,9405100,11814400,8359500,8620000
2569000,2699000,80313700,7157400,4122900,11629700,10557300,1680400,3339100,2484300,2588327,18615000,5327400,9518900,8729900,2197100,1925400,9187200,18983800,4706500,6214200,1133800,2034400,7189000,12647300,8177600,5212400,6352200,7302800
4350600,1817800,71115500,8899500,2921600,12855700,12340100,1830400,3109000,1594500,2840413,15869500,4544300,11653200,8813300,2140200,2094500,6559400,16285600,4632100,5392500,912700,3137400,4498300,12875900,19708800,6021100,6672700,6492600
